174,11/23/2021,327,0.08, ,0, ,294, ,12.0, ,72.7, ,50.8, ,60.6, ,89, ,39, ,66, ,49.3, ,2.6, ,62.3, ,62.4, 
174,11/24/2021,328,0.09, ,0.00, ,287, ,11.3, ,70.5, ,47.0, ,58.7, ,90, ,16, ,67, ,47.8, ,3.0, ,71.5, ,62.5, 
174,11/25/2021,329,0.15, ,0, ,308, ,2.9,Y,78.4, ,48.6, ,67.2,Y,34, ,8, ,13,Y,14.4,Y,5.3,R,126.7,R,61.1, 
174,11/26/2021,330,0.08,R,0, ,300, ,5.4, ,81.4, ,40.8, ,58.2, ,80, ,9, ,32, ,28.8, ,1.3, ,31.5, ,59.5, 
174,11/27/2021,331,0.08,R,0, ,293, ,8.0, ,76.5, ,39.7, ,54.8, ,89, ,18, ,55, ,38.9, ,1.8, ,43.9, ,58.5, 
174,11/28/2021,332,0.08, ,0.00, ,284, ,10, ,75.6, ,40.6, ,56.2, ,90, ,32, ,65, ,44.6, ,1.8, ,43.1, ,58.3, 
174,11/29/2021,333,0.07, ,0.00, ,276, ,11.3, ,70.5, ,41.4, ,54.6, ,90, ,52, ,77, ,47.7, ,1.7, ,41.7, ,58.7, 
174,11/30/2021,334,0.05, ,0.02, ,220, ,12.7, ,67.1, ,46.3, ,55.9, ,90, ,65, ,83, ,50.9, ,2.1, ,49.7, ,59.4, 
174,12/1/2021,335,0.04, ,0.01, ,204, ,12.5, ,66.3, ,43.0, ,54.2, ,90, ,70, ,87, ,50.5, ,1.9, ,46.3, ,59.6, 
174,12/2/2021,336,0.02, ,0.01, ,125, ,12.4, ,61.6, ,49.1, ,54.3, ,90, ,71, ,86, ,50.2, ,2.0, ,47.4, ,60.0, 
174,12/3/2021,337,0.05, ,0, ,192, ,11.4, ,63.6, ,47.0, ,55.0, ,90, ,63, ,77, ,48.0, ,2.1, ,51.1, ,60.1, 
174,12/4/2021,338,0.05, ,0, ,199, ,11.5, ,64.5, ,46.3, ,55.2, ,90, ,61, ,77, ,48.2, ,2.1, ,49.3, ,59.9, 
174,12/5/2021,339,0.03, ,0.00, ,153, ,11.3, ,64.8, ,44.5, ,52.5, ,90, ,61, ,84, ,47.9, ,1.7, ,41.3, ,59.5, 
174,12/6/2021,340,0.04, ,0.01, ,163, ,11.7, ,61.6, ,40.5, ,53.7, ,90, ,71, ,83, ,48.6, ,2.7, ,65.5, ,58.6, 
174,12/7/2021,341,0.02, ,0.02, ,90, ,12.2, ,63.8, ,47.8, ,57.0, ,90, ,65, ,77, ,49.9, ,2.0, ,47.9, ,59.2, 
174,12/8/2021,342,0.06, ,0.00, ,248, ,11.7, ,68.3, ,44.2, ,54.8, ,90, ,60, ,80, ,48.8, ,2.2, ,51.9, ,59.0, 
174,12/9/2021,343,0.02, ,0.01, ,75, ,11.1, ,59.6, ,44.1, ,55.4, ,90, ,61, ,74, ,47.3, ,3.7,Y,88.5,Y,59.3, 
174,12/10/2021,344,0.05, ,0, ,209, ,9.1, ,62.5, ,38.0, ,49.5, ,90, ,51, ,75, ,42.0, ,2.3, ,54.0, ,57.8, 
174,12/11/2021,345,0.07, ,0.00, ,274, ,7.4, ,68.0, ,37.6, ,50.5, ,90, ,26, ,59, ,36.9, ,1.9, ,46.3, ,56.8, 
174,12/12/2021,346,0.06,R,0, ,266, ,8.0, ,64.4, ,35.4, ,48.8, ,90, ,40, ,68, ,38.7, ,1.1, ,27.1, ,56.0, 
174,12/13/2021,347,0.03, ,0.00, ,95, ,9.6, ,61.8, ,40.2, ,52.0, ,90, ,55, ,73, ,43.5, ,2.6, ,61.3, ,55.7, 
174,12/14/2021,348,0.02, ,1.15, ,63, ,11.1, ,60.1, ,38.1, ,52.8, ,89, ,62, ,81, ,47.3, ,6.5,R,155.3,R,56.5, 
174,12/15/2021,349,0.06, ,0, ,258, ,6.8, ,58.6, ,34.0, ,44.3, ,90, ,39, ,69, ,34.6, ,1.9, ,46.0, ,55.0, 
174,12/16/2021,350,0.04,R,0.08, ,191, ,8.9, ,58.4, ,34.3, ,47.4, ,89, ,50, ,80, ,41.6, ,1.7, ,40.6, ,53.5, 
174,12/17/2021,351,0.07, ,0.00, ,273, ,9.0, ,70.2, ,40.2, ,53.8, ,89, ,28, ,64, ,41.8, ,1.6, ,38.2, ,54.4, 
174,12/18/2021,352,0.06,R,0, ,280, ,7.2, ,70.7, ,35.8, ,49.5, ,87, ,22, ,59, ,36.0, ,1.1, ,27.6, ,54.6, 
174,12/19/2021,353,0.06, ,0.00, ,270, ,8.6, ,63.6, ,33.4, ,47.0, ,90, ,50, ,79, ,40.8, ,2.0, ,46.9, ,54.0, 
174,12/20/2021,354,0.05, ,0.00, ,221, ,8.8, ,66.1, ,34.8, ,48.6, ,90, ,37, ,75, ,41.1, ,1.3, ,32.1, ,53.5, 
174,12/21/2021,355,0.03,R,0, ,139, ,9.7, ,69.1, ,44.3, ,52.8, ,88, ,32, ,71, ,43.7, ,1.1, ,27.6, ,54.1, 
174,12/22/2021,356,0.04,R,0.00, ,159, ,9.7, ,67.0, ,40.4, ,53.9, ,90, ,35, ,68, ,43.6, ,1.2, ,29.6, ,54.3, 
174,12/23/2021,357,0.01, ,1.52, ,35, ,11.8, ,57.0, ,52.1, ,54.8, ,87, ,74, ,80, ,48.8, ,3.2, ,77.8, ,55.4, 
174,12/24/2021,358,0.06, ,0.46, ,240, ,12.4, ,62.2, ,49.2, ,56.0, ,90, ,63, ,81, ,50.2, ,3.9,Y,94.6,Y,55.7, 
174,12/25/2021,359,0.04, ,0.33, ,164, ,10.6, ,59.1, ,46.7, ,52.1, ,89, ,57, ,80, ,46.2, ,3.2, ,76.1, ,56.4, 
174,12/26/2021,360,0.06, ,0.06, ,267, ,8.8, ,60.2, ,40.9, ,51.1, ,87, ,46, ,69, ,41.1, ,2.7, ,63.7, ,56.0, 
174,12/27/2021,361,0.03, ,0.07, ,145, ,9.0, ,56.4, ,36.9, ,48.3, ,89, ,57, ,78, ,41.7, ,3.4, ,81.7, ,54.9, 
174,12/28/2021,362,0.05,R,0, ,160, ,8.2, ,56.5, ,42.4, ,49.6, ,85, ,58, ,68, ,39.5, ,3.4, ,81.2, ,54.1, 
174,12/29/2021,363,0.01, ,0.43, ,94, ,10.0, ,55.7, ,38.8, ,49.1, ,88, ,66, ,84, ,44.5, ,3.4, ,81.8, ,53.3, 
174,12/30/2021,364,0.00, ,1.36, ,44, ,11.9, ,56.3, ,46.9, ,53.0, ,89, ,83, ,87, ,49.2, ,3.0, ,72.9, ,53.6, 
174,12/31/2021,365,0.05, ,0.01, ,239, ,10.4, ,61.2, ,43.5, ,51.8, ,90, ,63, ,80, ,45.7, ,2.4, ,56.5, ,53.8, 
