117,11/24/2021,328,0.10, ,0, ,332, ,3.5, ,61.5, ,34.1, ,48.4, ,66, ,11, ,31, ,18.9, ,4.4, ,105.3, ,51.2, 
117,11/25/2021,329,0.10, ,0, ,339,R,1.8, ,60.3, ,36.8, ,49.7, ,25, ,8, ,15, ,3.7, ,5.0, ,119.8, ,49.6, 
117,11/26/2021,330,0.08, ,0, ,324, ,2.0, ,69.7, ,26.8, ,46.5, ,40, ,7, ,18, ,5.5, ,2.4, ,58.1, ,48.0, 
117,11/27/2021,331,0.08, ,0, ,323, ,2.0, ,72.7, ,32.4, ,51.0, ,31, ,6, ,15, ,5.5, ,2.2, ,53.7, ,47.5, 
117,11/28/2021,332,0.08, ,0, ,320, ,2.4, ,74.4, ,35.2, ,53.0, ,33, ,8, ,18, ,10.3, ,1.9, ,45.5, ,48.4, 
117,11/29/2021,333,0.08, ,0, ,319, ,3.0, ,76.3, ,37.4, ,54.6, ,33, ,11, ,20, ,15.0, ,2.1, ,49.9, ,48.7, 
117,11/30/2021,334,0.09, ,0, ,318, ,3.7, ,78.0,Y,36.8, ,55.3, ,42, ,13, ,24, ,19.7, ,2.6, ,61.5, ,48.3, 
117,12/1/2021,335,0.09, ,0, ,320, ,3.6, ,76.7, ,36.2, ,54.9, ,52, ,10, ,24, ,19.1, ,2.5, ,60.3, ,48.3, 
117,12/2/2021,336,0.08, ,0, ,310, ,3.4, ,75.2, ,36.0, ,54.5, ,41, ,11, ,23, ,17.6, ,2.1, ,49.5, ,48.0, 
117,12/3/2021,337,0.08, ,0, ,305, ,4.7, ,74.6, ,38.8, ,55.1, ,51, ,17, ,32, ,25.8, ,2.4, ,57.1, ,47.9, 
117,12/4/2021,338,0.08, ,0, ,308, ,4.8, ,72.5, ,37.4, ,53.5, ,61, ,17, ,34, ,26.1, ,2.2, ,52.3, ,47.9, 
117,12/5/2021,339,0.08, ,0, ,311, ,3.8, ,72.9, ,32.5, ,51.4, ,60, ,12, ,29, ,20.3, ,2.2, ,53.3, ,48.3, 
117,12/6/2021,340,0.13, ,0, ,268, ,3.6, ,75.5,Y,35.9, ,56.4, ,43, ,11, ,23, ,19.4, ,5.6, ,134.5, ,48.4, 
117,12/7/2021,341,0.07, ,0.03, ,204, ,7.0, ,64.6, ,45.6, ,54.9, ,69, ,24, ,47, ,35.3, ,3.9, ,92.6, ,49.6, 
117,12/8/2021,342,0.08, ,0, ,299, ,7.8, ,67.4, ,37.0, ,51.3, ,86, ,33, ,60, ,38.0, ,5.0, ,119.9, ,49.1, 
117,12/9/2021,343,0.04, ,0.01, ,87, ,8.2, ,51.3, ,41.2, ,47.4, ,84, ,63, ,74, ,39.5, ,12.2,Y,291.9,Y,49.4, 
117,12/10/2021,344,0.04, ,0, ,230, ,5.4, ,52.3, ,30.3, ,40.9, ,87, ,48, ,62, ,29.0, ,2.6, ,62.5, ,47.9, 
117,12/11/2021,345,0.06, ,0, ,306, ,3.7, ,54.4, ,24.0, ,38.1, ,78, ,23, ,47, ,19.8, ,2.3, ,54.2, ,45.9, 
117,12/12/2021,346,0.08, ,0, ,308, ,3.7, ,60.9, ,25.3, ,43.9, ,71, ,19, ,38, ,19.8, ,4.7, ,111.7, ,46.0, 
117,12/13/2021,347,0.08, ,0, ,248, ,6.1, ,54.0, ,32.8, ,44.9, ,79, ,38, ,60, ,32.0, ,8.7, ,208.9, ,46.7, 
117,12/14/2021,348,0.02, ,0.48, ,75, ,8.1, ,53.8, ,36.3, ,44.4, ,86, ,57, ,81, ,39.0, ,12.0,Y,286.9,Y,47.3, 
117,12/15/2021,349,0.05, ,0, ,286, ,4.8, ,47.5, ,31.1, ,38.5, ,87, ,45, ,60, ,25.9, ,3.3, ,78.8, ,45.9, 
117,12/16/2021,350,0.07, ,0, ,306, ,5.9, ,59.2, ,28.1, ,41.8, ,90, ,41, ,66, ,31.2, ,4.7, ,112.4, ,44.9, 
117,12/17/2021,351,0.06, ,0, ,311, ,5.2, ,54.3, ,29.5, ,41.3, ,92, ,30, ,59, ,28.1, ,2.6, ,61.6, ,44.9, 
117,12/18/2021,352,0.05, ,0, ,309, ,4.3, ,54.3, ,24.8, ,37.4, ,89, ,28, ,57, ,23.5, ,2.1, ,51.1, ,43.5, 
117,12/19/2021,353,0.05, ,0, ,304, ,4.4, ,55.8, ,25.2, ,38.3, ,87, ,27, ,56, ,24.0, ,1.9, ,46.5, ,43.5, 
117,12/20/2021,354,0.05, ,0, ,236, ,4.4, ,52.4, ,22.4, ,38.0, ,88, ,33, ,56, ,23.9, ,2.1, ,51.1, ,43.1, 
117,12/21/2021,355,0.03, ,0, ,170, ,5.6, ,54.1, ,33.3, ,41.8, ,82, ,35, ,62, ,29.8, ,1.9, ,45.9, ,43.6, 
117,12/22/2021,356,0.08, ,0, ,217, ,4.8, ,67.6, ,32.2, ,49.5, ,85, ,17, ,40, ,26.2, ,3.5, ,83.1, ,43.7, 
117,12/23/2021,357,0.05, ,0.13, ,86, ,8.9, ,57.8, ,48.1,Y,51.9, ,83, ,28, ,67, ,41.4, ,11.7,Y,281.1,Y,45.8, 
117,12/24/2021,358,0.06, ,0.05, ,270, ,8.9, ,52.8, ,43.1, ,48.2, ,89, ,67, ,78, ,41.6, ,10.1, ,242.9, ,46.7, 
117,12/25/2021,359,0.07, ,0.05, ,266, ,7.5, ,51.7, ,40.5, ,44.6, ,83, ,60, ,75, ,37.2, ,11.5,Y,275.2,Y,46.1, 
117,12/26/2021,360,0.07, ,0.03, ,305, ,6.4, ,49.0, ,36.0, ,42.4, ,88, ,50, ,70, ,33.3, ,7.5, ,179.3, ,45.7, 
117,12/27/2021,361,0.07, ,0, ,298, ,6.1, ,46.0, ,35.2, ,41.1, ,79, ,55, ,70, ,32.1, ,11.2,Y,269.9,Y,44.8, 
117,12/28/2021,362,0.06, ,0, ,252, ,6.3, ,44.8, ,35.4, ,40.4, ,85, ,60, ,74, ,32.6, ,10.3,Y,247.0,Y,44.6, 
117,12/29/2021,363,0.06, ,0, ,242, ,6.6, ,48.7, ,37.2, ,42.5, ,85, ,49, ,71, ,33.9, ,9.1, ,219.1, ,44.4, 
117,12/30/2021,364,0.01, ,0.10, ,78, ,8.4, ,46.2, ,39.3, ,42.6, ,99, ,77, ,91, ,40.1, ,2.5, ,61.1, ,45.2, 
117,12/31/2021,365,0.06, ,0, ,239, ,7.6, ,54.8, ,35.7, ,42.6, ,100, ,59, ,81, ,37.3, ,7.4, ,177.1, ,45.5, 
