217,11/21/2021,325,0.22, ,0.02, ,332, ,4.2, ,78.1, ,66.9,Y,71.9, ,25, ,11, ,16, ,23.0, ,10.1,R,241.2,R,63.0, 
217,11/22/2021,326,0.18, ,0.04, ,300, ,3.5, ,80.1, ,56.9, ,70.0, ,40, ,10, ,14, ,18.4, ,6.5, ,157.0, ,63.7, 
217,11/23/2021,327,0.11, ,0, ,322, ,6.8, ,77.8, ,49.4, ,62.1, ,81, ,16, ,36, ,34.7, ,3.0, ,72.8, ,64.2, 
217,11/24/2021,328,0.15, ,0, ,322, ,4.6, ,74.3, ,44.5, ,61.2, ,79, ,10, ,25, ,25.0, ,6.2, ,148.4, ,63.9, 
217,11/25/2021,329,0.18, ,0.08, ,332, ,1.7, ,72.3, ,56.0, ,64.9, ,12, ,5, ,8, ,2.7, ,8.5,R,203.2,R,63.6, 
217,11/26/2021,330,0.16, ,0, ,304, ,2.0, ,80.1, ,54.6, ,68.1, ,25, ,5, ,9, ,6.4, ,6.4, ,154.6, ,63.3, 
217,11/27/2021,331,0.11, ,0.09, ,315, ,4.6, ,82.8, ,48.5, ,64.9, ,59, ,6, ,22, ,25.2, ,3.6, ,85.5, ,63.1, 
217,11/28/2021,332,0.10, ,0.08, ,310, ,6.1, ,83.0, ,47.8, ,60.7, ,50, ,16, ,33, ,31.8, ,2.9, ,70.4, ,63.2, 
217,11/29/2021,333,0.11, ,0.09, ,310, ,6.2, ,85.0, ,54.7, ,67.0, ,62, ,12, ,27, ,32.3, ,3.0, ,71.2, ,62.8, 
217,11/30/2021,334,0.13, ,0.06, ,309, ,6.4, ,87.0, ,50.4, ,69.2, ,56, ,11, ,26, ,33.1, ,4.4, ,104.9, ,62.8, 
217,12/1/2021,335,0.13, ,0.10, ,312, ,7.2, ,86.4, ,44.7, ,69.0, ,95, ,8, ,30, ,36.2, ,4.2, ,101.7, ,63.1, 
217,12/2/2021,336,0.07, ,0.07, ,296, ,11.2, ,63.5, ,39.9, ,51.0, ,100, ,67, ,88, ,47.5, ,2.5, ,59.0, ,62.9, 
217,12/3/2021,337,0.05, ,0.03, ,221, ,11.7, ,61.6, ,45.9, ,51.3, ,100, ,66, ,91, ,48.7, ,2.8, ,67.8, ,62.2, 
217,12/4/2021,338,0.04, ,0.04, ,208, ,11.5, ,63.1, ,45.1, ,50.9, ,100, ,64, ,91, ,48.3, ,2.6, ,62.0, ,61.7, 
217,12/5/2021,339,0.08, ,0.00, ,300, ,10.8, ,71.4, ,42.1, ,56.0, ,100, ,26, ,71, ,46.7, ,2.8, ,67.1, ,60.8, 
217,12/6/2021,340,0.06, ,0.02, ,243, ,11.3, ,68.9, ,45.3, ,55.5, ,99, ,42, ,75, ,47.7, ,2.6, ,62.1, ,60.6, 
217,12/7/2021,341,0.03, ,0.02,H,129, ,12.8, ,65.6, ,48.5, ,56.1, ,100, ,61, ,83, ,51.1, ,2.5, ,59.0, ,61.0, 
217,12/8/2021,342,0.07, ,0, ,280, ,12.4, ,66.2, ,44.7, ,55.1, ,100, ,61, ,84, ,50.3, ,3.2, ,76.3, ,60.8, 
217,12/9/2021,343,0.02, ,0.12, ,107, ,11.9, ,58.2, ,42.1, ,52.1, ,100, ,64, ,90, ,49.2, ,3.6, ,86.2, ,61.2, 
217,12/10/2021,344,0.06, ,0, ,243, ,7.8, ,64.1, ,40.0, ,51.1, ,87, ,38, ,61, ,38.1, ,3.4, ,81.3, ,59.8, 
217,12/11/2021,345,0.09, ,0, ,296, ,5.0, ,67.6, ,42.0, ,53.7, ,68, ,20, ,36, ,27.3, ,3.7, ,88.1, ,58.6, 
217,12/12/2021,346,0.08, ,0.01, ,294, ,7.0, ,64.8, ,38.0, ,50.1, ,91, ,27, ,57, ,35.5, ,3.0, ,70.9, ,58.3, 
217,12/13/2021,347,0.03, ,0.03, ,116, ,9.9, ,58.2, ,40.4, ,51.1, ,95, ,60, ,77, ,44.2, ,2.9, ,68.8, ,58.0, 
217,12/14/2021,348,0.01, ,1.19, ,82, ,10.9, ,55.5, ,37.9, ,48.8, ,100, ,77, ,93, ,46.9, ,5.3, ,128.3, ,57.8, 
217,12/15/2021,349,0.06, ,0, ,266, ,6.4, ,58.1, ,35.6, ,45.1, ,85, ,35, ,62, ,33.0, ,2.7, ,65.6, ,56.2, 
217,12/16/2021,350,0.02, ,0.11, ,121, ,9.3, ,54.6, ,36.9, ,46.9, ,100, ,60, ,85, ,42.7, ,3.2, ,75.8, ,55.1, 
217,12/17/2021,351,0.10, ,0, ,303, ,5.7, ,64.6, ,46.2, ,55.3, ,69, ,24, ,38, ,30.3, ,6.1, ,146.5, ,54.8, 
217,12/18/2021,352,0.11, ,0, ,302, ,4.0, ,68.0, ,47.2, ,57.5, ,39, ,17, ,25, ,21.8, ,5.5, ,131.2, ,54.9, 
217,12/19/2021,353,0.08, ,0, ,296, ,6.4, ,70.1, ,40.0, ,53.5, ,88, ,20, ,45, ,33.0, ,3.0, ,70.8, ,55.3, 
217,12/20/2021,354,0.07, ,0, ,251, ,6.7, ,70.8, ,36.1, ,50.7, ,81, ,19, ,53, ,34.3, ,2.3, ,55.1, ,55.5, 
217,12/21/2021,355,0.06, ,0.02, ,160, ,6.6, ,67.7, ,44.8, ,55.8, ,85, ,22, ,44, ,34.0, ,3.0, ,72.2, ,55.9, 
217,12/22/2021,356,0.04, ,0.03, ,127, ,8.1, ,62.4, ,44.2, ,53.6, ,83, ,38, ,57, ,39.0, ,2.0, ,47.1, ,55.9, 
217,12/23/2021,357,0, ,2.53, ,23, ,12.6, ,53.1, ,49.9, ,51.6, ,99, ,92, ,97, ,50.7, ,4.9, ,116.6, ,55.9, 
217,12/24/2021,358,0.04, ,0.33, ,216, ,12.4, ,59.5, ,46.3, ,52.9, ,100, ,67, ,90, ,50.2, ,3.6, ,85.5, ,55.5, 
217,12/25/2021,359,0.02, ,0.22, ,107, ,11.0, ,54.8, ,46.7, ,49.6, ,97, ,64, ,91, ,47.0, ,2.9, ,70.8, ,56.0, 
217,12/26/2021,360,0.06, ,0.00, ,295, ,8.7, ,58.3, ,40.8, ,48.2, ,97, ,48, ,76, ,40.9, ,3.4, ,82.1, ,55.7, 
217,12/27/2021,361,0.01, ,0.20, ,110, ,9.4, ,50.8, ,38.9, ,45.2, ,99, ,69, ,92, ,42.9, ,2.7, ,63.8, ,55.1, 
217,12/28/2021,362,0.05, ,0.00, ,263, ,8.1, ,56.3, ,38.3, ,46.2, ,95, ,51, ,76, ,39.0, ,2.9, ,69.3, ,54.1, 
217,12/29/2021,363,0.00, ,0.41, ,63, ,10.1, ,51.4, ,42.8, ,47.6, ,98, ,80, ,90, ,44.9, ,3.9, ,93.7, ,54.0, 
217,12/30/2021,364,0.00, ,2.02, ,47, ,11.3, ,52.3, ,47.0, ,49.7, ,97, ,85, ,93, ,47.8, ,5.9, ,141.3, ,53.3, 
217,12/31/2021,365,0.04, ,0.00, ,222, ,10.2, ,59.7, ,42.1, ,50.0, ,100, ,57, ,83, ,45.0, ,2.9, ,70.3, ,53.0, 
