214,11/22/2021,326,0.14,R,0, ,296, ,10.8, ,--,S,51.2, ,66.8,Y,76,H,19,H,48,Y,46.7,Y,9.4,R,224.5,R,57.2, 
214,11/23/2021,327,0.10, ,0, ,27, ,10.6, ,63.1, ,--,S,51.2, ,88, ,35, ,83, ,46.1, ,5.4, ,128.5, ,57.1, 
214,11/24/2021,328,0.10, ,0, ,297, ,6.5, ,70.3, ,37.2, ,51.4, ,86, ,20, ,50, ,33.5, ,4.5, ,107.3, ,55.3, 
214,11/25/2021,329,0.13, ,0, ,282, ,5.2,Y,76.8, ,40.3, ,54.5, ,58, ,13, ,36,Y,27.9,Y,8.3,Y,198.9,Y,54.1, 
214,11/26/2021,330,0.12, ,0, ,281, ,6.6, ,72.9, ,45.9, ,55.4, ,83, ,19, ,44, ,34.0, ,7.4,Y,177.7,Y,54.1, 
214,11/27/2021,331,0.10, ,0, ,272, ,7.4, ,75.7, ,43.3, ,55.7, ,74, ,23, ,49, ,36.8, ,5.8, ,139.0, ,54.6, 
214,11/28/2021,332,0.12, ,0, ,272, ,8.5, ,77.3, ,48.7, ,58.7, ,74, ,26, ,50, ,40.3, ,7.8,Y,186.0,Y,55.3, 
214,11/29/2021,333,0.10, ,0, ,268, ,9.7, ,76.0, ,44.9, ,56.7, ,92, ,32, ,62, ,43.7, ,6.6, ,157.7, ,55.7, 
214,11/30/2021,334,0.09, ,0, ,268, ,9.1, ,77.4, ,43.6, ,56.9, ,88, ,30, ,57, ,42.1, ,4.6, ,109.4, ,55.6, 
214,12/1/2021,335,0.14,R,0, ,271, ,8.2, ,83.9,Y,51.1, ,62.4, ,59, ,21, ,42, ,39.3, ,9.4,R,225.1,R,56.2, 
214,12/2/2021,336,0.08, ,0, ,247, ,9.5, ,62.5, ,45.8, ,53.5, ,91, ,43, ,68, ,43.3, ,7.4,Y,178.0,Y,55.6, 
214,12/3/2021,337,0.04, ,0, ,152, ,11.0, ,59.2, ,48.0, ,52.1, ,92, ,66, ,82, ,46.9, ,5.0, ,120.0, ,56.0, 
214,12/4/2021,338,0.04, ,0, ,158, ,10.6, ,57.3, ,44.7, ,52.2, ,91, ,69, ,80, ,46.1, ,4.7, ,112.1, ,56.2, 
214,12/5/2021,339,0.05, ,0, ,212, ,10.1, ,63.7, ,40.6, ,48.6, ,98, ,60, ,87, ,44.8, ,4.9, ,118.7, ,55.5, 
214,12/6/2021,340,0.04, ,0.00, ,166, ,10.0, ,58.3, ,37.1, ,48.1, ,99, ,66, ,87, ,44.5, ,6.6, ,157.5, ,54.0, 
214,12/7/2021,341,0.06, ,0.11, ,218, ,13.0, ,65.4, ,49.2, ,55.2, ,97, ,71, ,88, ,51.6, ,5.3, ,127.6, ,55.6, 
214,12/8/2021,342,0.03, ,0, ,116, ,12.5, ,59.9, ,49.1, ,52.9, ,98, ,80, ,91, ,50.4, ,6.2, ,148.6, ,55.9, 
214,12/9/2021,343,0.06, ,0.19, ,207, ,10.2, ,55.8, ,42.6, ,50.0, ,96, ,67, ,83, ,45.0, ,7.5,Y,180.2,Y,55.5, 
214,12/10/2021,344,0.06, ,0, ,257, ,8.0, ,58.2, ,37.2, ,45.8, ,94, ,42, ,76, ,38.6, ,4.8, ,114.4, ,53.4, 
214,12/11/2021,345,0.08, ,0, ,259, ,7.0, ,61.5, ,36.7, ,45.5, ,86, ,42, ,68, ,35.5, ,8.2,Y,197.3,Y,51.7, 
214,12/12/2021,346,0.05, ,0, ,110, ,8.0, ,55.7, ,37.6, ,47.1, ,86, ,52, ,73, ,38.8, ,8.6,Y,206.0,Y,50.7, 
214,12/13/2021,347,0.05, ,1.24, ,92, ,11.6, ,56.9, ,51.3, ,53.6, ,96, ,69, ,82, ,48.4, ,14.7,R,352.3,R,52.4, 
214,12/14/2021,348,0.03, ,0.53, ,128, ,9.0, ,53.1, ,40.9, ,46.4, ,95, ,65, ,84, ,41.7, ,6.3, ,151.5, ,52.3, 
214,12/15/2021,349,0.07, ,0, ,220, ,8.1, ,54.4, ,37.6, ,46.0, ,90, ,62, ,76, ,39.0, ,10.6,R,254.9,R,50.6, 
214,12/16/2021,350,0.04, ,0.36, ,160, ,10.3, ,58.3, ,40.9, ,49.2, ,97, ,74, ,87, ,45.4, ,7.2,Y,172.6,Y,51.4, 
214,12/17/2021,351,0.06, ,0.00, ,262, ,7.9, ,61.6, ,34.7, ,45.0, ,96, ,51, ,78, ,38.6, ,3.0, ,71.5, ,50.4, 
214,12/18/2021,352,0.07, ,0, ,257, ,8.1, ,56.1, ,36.5, ,44.5, ,90, ,61, ,81, ,39.0, ,8.8,R,212.1,R,49.3, 
214,12/19/2021,353,0.06, ,0, ,256, ,8.2, ,55.9, ,35.4, ,44.2, ,95, ,65, ,83, ,39.3, ,6.0, ,143.5, ,49.3, 
214,12/20/2021,354,0.05, ,0, ,171, ,8.4, ,54.3, ,36.1, ,46.1, ,92, ,66, ,79, ,39.9, ,6.9, ,165.6, ,49.0, 
214,12/21/2021,355,0.07, ,0, ,242, ,8.6, ,65.3, ,40.1, ,50.6, ,82, ,42, ,68, ,40.6, ,5.4, ,128.8, ,49.9, 
214,12/22/2021,356,0.04, ,0.03, ,62, ,11.6, ,60.0, ,48.9, ,54.3, ,92, ,63, ,81, ,48.5, ,11.1,R,266.7,R,51.2, 
214,12/23/2021,357,0.02, ,0.36, ,65, ,13.4, ,60.5, ,46.0, ,55.1, ,98, ,78, ,90, ,52.3, ,7.0,Y,169.0,Y,53.3, 
214,12/24/2021,358,0.05, ,0.29, ,180, ,10.4, ,54.8, ,44.9, ,50.5, ,97, ,65, ,83, ,45.5, ,7.1,Y,169.5,Y,52.7, 
214,12/25/2021,359,0.02, ,0.58, ,64, ,9.3, ,52.3, ,42.8, ,46.3, ,93, ,81, ,87, ,42.7, ,9.4,R,226.6,R,51.2, 
214,12/26/2021,360,0.05, ,0.02, ,196, ,8.5, ,53.4, ,41.1, ,46.7, ,92, ,60, ,79, ,40.5, ,5.4, ,130.1, ,50.5, 
214,12/27/2021,361,0.03, ,0.73, ,105, ,9.0, ,52.1, ,42.0, ,45.3, ,96, ,72, ,87, ,41.7, ,6.6, ,158.5, ,50.0, 
214,12/28/2021,362,0.04, ,0.03, ,156, ,8.7, ,50.6, ,41.7, ,45.7, ,95, ,69, ,84, ,41.0, ,5.1, ,122.5, ,49.9, 
214,12/29/2021,363,0.05, ,0.09, ,180, ,10.2, ,57.2, ,44.3, ,48.8, ,94, ,77, ,87, ,45.1, ,8.6,R,205.9,R,50.5, 
214,12/30/2021,364,0.06, ,0, ,244, ,9.7, ,59.7, ,39.3, ,49.1, ,96, ,60, ,82, ,43.9, ,5.1, ,123.4, ,50.8, 
214,12/31/2021,365,0.06, ,0, ,245, ,8.7, ,54.4, ,38.1, ,46.9, ,92, ,61, ,79, ,40.8, ,5.6, ,135.1, ,51.1, 
