170,11/23/2021,327,0.06, ,0.00, ,259, ,9.9, ,63.5, ,38.9, ,48.6, ,100, ,60, ,85, ,44.3, ,1.9, ,46.8, ,53.6, 
170,11/24/2021,328,0.07, ,0, ,276, ,6.7, ,67.2, ,35.2, ,49.7, ,93, ,28, ,55, ,34.2, ,1.9, ,46.1, ,52.4, 
170,11/25/2021,329,0.06, ,0, ,255, ,9.1, ,61.2, ,34.7, ,47.9, ,96, ,61, ,81, ,42.2, ,2.0, ,47.1, ,51.5, 
170,11/26/2021,330,0.06, ,0, ,260, ,9.0, ,66.9, ,38.8, ,50.4, ,99, ,37, ,72, ,41.8, ,1.7, ,41.9, ,51.5, 
170,11/27/2021,331,0.06, ,0, ,246, ,9.7, ,67.1, ,40.0, ,50.8, ,93, ,48, ,77, ,43.7, ,1.6, ,38.7, ,51.6, 
170,11/28/2021,332,0.06, ,0, ,243, ,10.3, ,67.4, ,40.6, ,51.4, ,99, ,52, ,80, ,45.4, ,1.6, ,39.2, ,51.8, 
170,11/29/2021,333,0.06, ,0, ,248, ,11.2, ,69.4, ,40.7, ,52.1, ,97, ,57, ,84, ,47.5, ,1.6, ,39.2, ,51.9, 
170,11/30/2021,334,0.06, ,0.00, ,250, ,10.8, ,67.2, ,39.6, ,51.1, ,100, ,55, ,85, ,46.6, ,1.8, ,42.4, ,51.8, 
170,12/1/2021,335,0.06, ,0.01, ,246, ,11.6, ,69.0, ,41.8, ,52.5, ,100, ,58, ,86, ,48.5, ,2.1, ,51.4, ,51.9, 
170,12/2/2021,336,0.05, ,0.00, ,227, ,11.2, ,67.8, ,38.9, ,50.5, ,100, ,63, ,90, ,47.5, ,1.5, ,37.2, ,51.7, 
170,12/3/2021,337,0.02, ,0, ,102, ,12.2, ,56.9, ,42.4, ,51.9, ,100, ,84, ,92, ,49.7, ,3.2, ,77.3, ,51.9, 
170,12/4/2021,338,0.03, ,0, ,156, ,11.8, ,56.9, ,50.2, ,52.8, ,93, ,80, ,87, ,49.0, ,3.4, ,82.1, ,52.6, 
170,12/5/2021,339,0.03, ,0, ,155, ,11.3, ,58.6, ,42.2, ,50.1, ,100, ,75, ,92, ,47.8, ,1.9, ,45.5, ,53.0, 
170,12/6/2021,340,0.01, ,0.01, ,64, ,10.8, ,51.9, ,44.2, ,47.8, ,100, ,86, ,95, ,46.5, ,1.9, ,45.3, ,52.6, 
170,12/7/2021,341,0.05, ,0.00, ,220, ,11.1, ,61.8, ,43.3, ,51.2, ,98, ,66, ,87, ,47.4, ,2.2, ,52.1, ,52.8, 
170,12/8/2021,342,0.00, ,0.01, ,43, ,12.2, ,54.6, ,43.1, ,51.6, ,99, ,85, ,94, ,49.9, ,1.9, ,45.4, ,52.6, 
170,12/9/2021,343,0.04, ,0, ,187, ,9.6, ,58.2, ,38.4, ,50.2, ,90, ,57, ,78, ,43.5, ,2.8, ,66.6, ,52.8, 
170,12/10/2021,344,0.05, ,0, ,246, ,6.6, ,58.2, ,33.1, ,43.1, ,96, ,37, ,70, ,33.9, ,1.7, ,41.6, ,51.1, 
170,12/11/2021,345,0.05, ,0, ,236, ,7.2, ,57.5, ,30.5, ,43.6, ,94, ,46, ,75, ,36.2, ,1.7, ,41.6, ,49.3, 
170,12/12/2021,346,0.01, ,0.20, ,61, ,10.9, ,56.2, ,45.8, ,51.8, ,98, ,70, ,83, ,46.8, ,4.5, ,107.6, ,49.8, 
170,12/13/2021,347,0.01, ,1.78, ,84, ,12.5, ,59.6, ,43.0, ,52.1, ,99, ,81, ,94, ,50.4, ,4.0, ,96.0, ,50.8, 
170,12/14/2021,348,0.04, ,0.12, ,215, ,8.1, ,51.9, ,35.9, ,44.0, ,98, ,55, ,83, ,39.2, ,3.0, ,70.9, ,50.3, 
170,12/15/2021,349,0.04, ,0.44, ,168, ,8.9, ,54.8, ,35.4, ,46.8, ,97, ,61, ,81, ,41.4, ,5.4,Y,130.8,Y,48.5, 
170,12/16/2021,350,0.04, ,0.26, ,216, ,10.6, ,56.9, ,42.2, ,49.4, ,99, ,66, ,88, ,46.1, ,2.3, ,55.8, ,49.0, 
170,12/17/2021,351,0.04, ,0, ,249, ,7.7, ,54.4, ,32.9, ,42.0, ,99, ,60, ,85, ,37.9, ,1.6, ,37.7, ,48.4, 
170,12/18/2021,352,0.02, ,0.00, ,139, ,8.4, ,49.9, ,35.4, ,42.4, ,100, ,74, ,91, ,39.9, ,2.5, ,60.5, ,47.3, 
170,12/19/2021,353,0.02, ,0, ,111, ,8.5, ,48.6, ,39.8, ,43.3, ,96, ,80, ,89, ,40.2, ,2.3, ,55.8, ,47.2, 
170,12/20/2021,354,0.03, ,0, ,168, ,8.5, ,48.8, ,37.8, ,44.1, ,97, ,75, ,86, ,40.2, ,2.9, ,69.8, ,47.3, 
170,12/21/2021,355,0.03, ,0.24, ,172, ,8.5, ,48.9, ,40.1, ,43.9, ,96, ,75, ,87, ,40.2, ,3.1, ,73.8, ,47.4, 
170,12/22/2021,356,0.01, ,0.28, ,82, ,9.8, ,48.5, ,41.7, ,45.1, ,99, ,92, ,96, ,44.1, ,2.6, ,61.8, ,47.4, 
170,12/23/2021,357,0.01, ,0.61, ,75, ,13.1,Y,58.6, ,46.1, ,52.9, ,100, ,85, ,95,Y,51.6,Y,2.5, ,60.6, ,48.5, 
170,12/24/2021,358,0.05, ,0.38, ,210, ,10.6, ,55.9, ,48.2, ,51.0, ,100, ,59, ,83, ,46.0, ,4.5, ,107.8, ,49.3, 
170,12/25/2021,359,0.01, ,0.43, ,61, ,9.7, ,53.0, ,42.3, ,48.5, ,95, ,74, ,84, ,43.9, ,4.3, ,102.2, ,49.2, 
170,12/26/2021,360,0.02, ,0.04, ,104, ,8.5, ,49.5, ,35.2, ,44.2, ,97, ,76, ,86, ,40.2, ,3.2, ,76.1, ,48.2, 
170,12/27/2021,361,0.04, ,0.19, ,181, ,8.6, ,51.4, ,41.9, ,46.7, ,95, ,62, ,79, ,40.6, ,4.4, ,106.0, ,48.1, 
170,12/28/2021,362,0.02, ,0, ,123, ,7.4, ,47.0, ,38.1, ,43.3, ,85, ,70, ,77, ,36.6, ,1.8, ,43.9, ,47.8, 
170,12/29/2021,363,0.00, ,0.32, ,57, ,8.9, ,45.9, ,41.5, ,43.0, ,99, ,86, ,95, ,41.6, ,2.5, ,60.1, ,47.9, 
170,12/30/2021,364,0.05, ,0, ,243, ,7.9, ,54.5, ,37.6, ,45.1, ,97, ,62, ,77, ,38.4, ,2.3, ,54.0, ,47.6, 
170,12/31/2021,365,0.04, ,0.00, ,238, ,7.2, ,56.0, ,32.6, ,40.6, ,99, ,53, ,84, ,36.1, ,1.9, ,45.9, ,46.8, 
