242,11/23/2021,327,0.03, ,0.01, ,135, ,10.2, ,62.5, ,40.5, ,47.9, ,99, ,69, ,90, ,45.0, ,4.2, ,100.1, ,57.1, 
242,11/24/2021,328,0.10, ,0, ,273, ,7.6, ,66.3, ,37.2, ,51.5, ,98, ,36, ,58, ,37.4, ,6.2, ,148.1, ,56.4, 
242,11/25/2021,329,0.06, ,0, ,242, ,9.6, ,66.3, ,32.3, ,47.1, ,100, ,55, ,87, ,43.4, ,2.6, ,61.2, ,55.7, 
242,11/26/2021,330,0.06, ,0, ,248, ,9.7, ,69.6, ,37.6, ,49.6, ,99, ,41, ,80, ,43.7, ,2.4, ,56.6, ,55.3, 
242,11/27/2021,331,0.06, ,0, ,243, ,10.4, ,68.2, ,38.2, ,50.9, ,99, ,48, ,82, ,45.7, ,1.9, ,46.8, ,55.1, 
242,11/28/2021,332,0.06, ,0, ,242, ,11.0, ,71.8, ,39.5, ,51.7, ,99, ,50, ,84, ,46.9, ,2.4, ,56.6, ,55.2, 
242,11/29/2021,333,0.06, ,0.01, ,229, ,11.3, ,71.5, ,37.6, ,50.9, ,100, ,51, ,89, ,47.7, ,2.4, ,58.3, ,55.2, 
242,11/30/2021,334,0.05, ,0.01, ,233, ,11.5, ,68.8, ,37.0, ,50.0, ,100, ,67, ,93, ,48.1, ,2.2, ,53.0, ,55.2, 
242,12/1/2021,335,0.06, ,0.01, ,237, ,11.6, ,72.8,Y,36.8, ,51.3, ,100, ,57, ,90, ,48.5, ,2.2, ,52.1, ,55.2, 
242,12/2/2021,336,0.03, ,0.01, ,161, ,11.0, ,65.4, ,38.2, ,47.6, ,100, ,73, ,98, ,47.0, ,2.2, ,52.7, ,55.2, 
242,12/3/2021,337,0.01, ,0.01, ,94, ,11.1, ,60.2, ,38.2, ,47.5, ,99, ,86, ,99, ,47.4, ,2.2, ,53.9, ,55.1, 
242,12/4/2021,338,0.00, ,0.01, ,51, ,10.7, ,51.0, ,38.8, ,46.2, ,99, ,99, ,100, ,46.3, ,2.7, ,65.6, ,54.9, 
242,12/5/2021,339,0.00, ,0.00, ,55, ,10.9, ,54.8, ,38.3, ,47.6, ,99, ,84, ,97, ,46.8, ,2.7, ,65.4, ,54.7, 
242,12/6/2021,340,0, ,0.02, ,26, ,10.7, ,50.3, ,36.8, ,47.1, ,100, ,89, ,97, ,46.4, ,2.7, ,64.3, ,54.6, 
242,12/7/2021,341,0.01, ,0, ,61, ,11.2, ,53.0, ,44.4, ,48.4, ,99, ,88, ,97, ,47.5, ,3.2, ,77.2, ,54.4, 
242,12/8/2021,342,0.00, ,0.02, ,38, ,11.9, ,53.0, ,42.3, ,49.4, ,99, ,92, ,99, ,49.1, ,3.4, ,81.2, ,54.4, 
242,12/9/2021,343,0.03, ,0.03, ,134, ,10.8, ,59.8, ,36.8, ,49.2, ,99, ,59, ,90, ,46.5, ,4.5, ,107.4, ,54.6, 
242,12/10/2021,344,0.06, ,0, ,240, ,6.8, ,58.3, ,32.5, ,43.0, ,98, ,41, ,72, ,34.7, ,3.8, ,90.8, ,54.2, 
242,12/11/2021,345,0.05, ,0, ,235, ,7.8, ,57.5, ,28.9, ,43.5, ,100, ,53, ,81, ,38.2, ,2.7, ,63.6, ,53.0, 
242,12/12/2021,346,0.01, ,0.23, ,42, ,10.4, ,51.4, ,44.3, ,48.3, ,99, ,86, ,90, ,45.6, ,9.3, ,223.2, ,52.6, 
242,12/13/2021,347,0.00, ,0.92, ,35, ,11.5, ,51.6, ,43.7, ,49.4, ,99, ,89, ,95, ,48.1, ,15.2,R,365.5,R,52.6, 
242,12/14/2021,348,0.03, ,0, ,158, ,8.9, ,53.1, ,39.4, ,44.9, ,99, ,69, ,88, ,41.6, ,4.5, ,108.9, ,52.5, 
242,12/15/2021,349,0.05, ,0.02, ,137, ,8.7, ,52.6, ,38.9, ,46.0, ,96, ,71, ,82, ,40.9, ,11.7, ,281.4, ,51.9, 
242,12/16/2021,350,0.03, ,0.00, ,171, ,9.9, ,58.1, ,39.4, ,46.3, ,99, ,77, ,92, ,44.2, ,7.7, ,184.9, ,51.5, 
242,12/17/2021,351,0.03, ,0, ,188, ,8.1, ,55.9, ,33.2, ,40.7, ,99, ,64, ,94, ,39.2, ,2.7, ,63.8, ,51.5, 
242,12/18/2021,352,0.02, ,0, ,128, ,8.2, ,51.2, ,32.6, ,40.8, ,99, ,78, ,95, ,39.4, ,3.5, ,83.4, ,50.8, 
242,12/19/2021,353,0.00, ,0, ,47, ,8.9, ,45.7, ,35.1, ,43.3, ,100, ,87, ,94, ,41.6, ,2.5, ,60.1, ,50.5, 
242,12/20/2021,354,0.02, ,0, ,126, ,8.6, ,47.4, ,33.0, ,42.5, ,99, ,83, ,93, ,40.6, ,2.8, ,66.3, ,50.1, 
242,12/21/2021,355,0.01, ,0, ,77, ,8.8, ,45.8, ,40.8, ,43.1, ,99, ,82, ,93, ,41.1, ,3.5, ,83.6, ,50.1, 
242,12/22/2021,356,0.01, ,0.01, ,93, ,10.4, ,52.7, ,42.2, ,46.7, ,99, ,85, ,96, ,45.6, ,4.4, ,105.4, ,50.0, 
242,12/23/2021,357,0.01, ,0.01, ,85, ,13.2,Y,59.2, ,49.5, ,52.6, ,99, ,87, ,98,Y,51.9,Y,6.8, ,162.1, ,50.7, 
242,12/24/2021,358,0.05, ,0.01, ,193, ,11.2, ,55.0, ,48.1, ,51.0, ,99, ,67, ,88, ,47.6, ,8.2, ,195.9, ,51.7, 
242,12/25/2021,359,0.01, ,0.00, ,49, ,10.1, ,50.6, ,41.9, ,47.8, ,97, ,77, ,89, ,44.7, ,9.8, ,235.0, ,52.2, 
242,12/26/2021,360,0.01, ,0.00, ,66, ,8.8, ,48.4, ,38.5, ,44.1, ,98, ,80, ,90, ,41.3, ,6.6, ,157.7, ,51.6, 
242,12/27/2021,361,0.04, ,0.00, ,163, ,9.1, ,52.3, ,39.5, ,45.8, ,99, ,70, ,87, ,42.0, ,8.4, ,200.9, ,50.8, 
242,12/28/2021,362,0.03, ,0, ,171, ,7.4, ,47.8, ,37.3, ,42.7, ,90, ,66, ,80, ,36.8, ,3.8, ,92.2, ,50.8, 
242,12/29/2021,363,0.01, ,0.00, ,52, ,9.0, ,47.5, ,41.7, ,43.1, ,99, ,80, ,95, ,41.7, ,10.8, ,259.9, ,50.6, 
242,12/30/2021,364,0.04, ,0, ,193, ,9.1, ,54.0, ,40.0, ,45.4, ,98, ,73, ,88, ,42.1, ,4.1, ,98.8, ,50.2, 
242,12/31/2021,365,0.03, ,0, ,147, ,8.3, ,55.3, ,35.9, ,42.7, ,99, ,56, ,89, ,39.7, ,3.9, ,93.5, ,50.4, 
