245,11/22/2021,326,0.12,R,0, ,344, ,4.7, ,84.3, ,58.6,Y,72.1,Y,45, ,9, ,17,Y,25.5,Y,3.1, ,73.8, ,63.1, 
245,11/23/2021,327,0.11, ,0, ,343, ,8.0, ,74.5, ,46.4, ,60.3, ,92, ,22, ,45, ,38.8, ,3.4, ,81.3, ,62.8, 
245,11/24/2021,328,0.13, ,0, ,343,R,7.5, ,74.2, ,43.8, ,60.7, ,100, ,6, ,41, ,37.1, ,5.5, ,131.2, ,61.6, 
245,11/25/2021,329,0.14, ,0, ,358,R,1.8, ,74.7, ,49.7, ,65.0, ,21, ,5, ,9, ,4.0, ,5.9, ,142.3, ,60.9, 
245,11/26/2021,330,0.10, ,0, ,356,R,2.5, ,84.0, ,47.2, ,66.4, ,35, ,5, ,11, ,10.6, ,2.6, ,63.6, ,60.4, 
245,11/27/2021,331,0.09,R,0, ,347,R,4.5, ,77.9, ,45.8, ,59.6, ,49, ,10, ,26, ,24.4, ,2.3, ,54.5, ,60.0, 
245,11/28/2021,332,0.10, ,0, ,343,R,5.5, ,82.7, ,45.5, ,60.8, ,48, ,11, ,30, ,29.6, ,2.9, ,70.2, ,59.8, 
245,11/29/2021,333,0.10, ,0, ,341,R,6.6, ,82.4, ,47.6, ,62.4, ,64, ,15, ,34, ,34.0, ,2.7, ,65.2, ,60.1, 
245,11/30/2021,334,0.09, ,0, ,338,R,8.8, ,77.6, ,46.1, ,59.6, ,86, ,23, ,51, ,41.3, ,2.3, ,54.9, ,60.0, 
245,12/1/2021,335,0.09, ,0, ,334,R,8.6, ,83.1,Y,45.2, ,60.8, ,99, ,18, ,48, ,40.8, ,2.3, ,55.3, ,60.2, 
245,12/2/2021,336,0.07, ,0, ,317, ,11.9, ,67.4, ,41.8, ,53.2, ,100, ,58, ,86, ,49.2, ,2.3, ,55.0, ,59.7, 
245,12/3/2021,337,0.06, ,0, ,288, ,12.2, ,66.1, ,45.9, ,53.5, ,100, ,55, ,87, ,49.8, ,1.7, ,41.2, ,60.3, 
245,12/4/2021,338,0.06, ,0, ,258, ,12.0, ,64.5, ,42.5, ,52.5, ,100, ,61, ,89, ,49.4, ,1.9, ,46.5, ,60.3, 
245,12/5/2021,339,0.06, ,0.00, ,282, ,12.1, ,67.9, ,43.4, ,52.9, ,100, ,56, ,88, ,49.5, ,2.4, ,58.0, ,60.1, 
245,12/6/2021,340,0.07, ,0.00, ,297, ,11.5, ,70.7, ,43.3, ,54.9, ,99, ,33, ,78, ,48.2, ,2.0, ,48.4, ,59.7, 
245,12/7/2021,341,0.01, ,0.00, ,97, ,13.2, ,62.0, ,46.8, ,54.8, ,100, ,70, ,90, ,52.0, ,2.0, ,46.8, ,60.0, 
245,12/8/2021,342,0.06, ,0.00, ,289, ,12.2, ,67.0, ,44.1, ,54.6, ,100, ,55, ,84, ,49.8, ,1.4, ,34.0, ,59.4, 
245,12/9/2021,343,0.00, ,0.10, ,56, ,13.8, ,55.7, ,45.0, ,53.2, ,100, ,94, ,99, ,53.1, ,1.9, ,46.1, ,59.7, 
245,12/10/2021,344,0.04, ,0.01, ,204, ,9.8, ,60.0, ,39.1, ,48.6, ,100, ,56, ,84, ,44.0, ,2.6, ,62.3, ,58.5, 
245,12/11/2021,345,0.08, ,0, ,322,R,7.0, ,66.3, ,39.1, ,51.0, ,99, ,30, ,55, ,35.5, ,2.8, ,67.1, ,57.6, 
245,12/12/2021,346,0.07, ,0, ,318,R,8.2, ,64.5, ,38.6, ,49.8, ,99, ,36, ,68, ,39.5, ,1.9, ,46.7, ,57.0, 
245,12/13/2021,347,0.01, ,0, ,66, ,11.4, ,55.9, ,42.2, ,51.4, ,100, ,69, ,88, ,48.0, ,2.3, ,56.4, ,56.8, 
245,12/14/2021,348,0, ,2.26, ,33, ,12.4, ,57.4, ,40.1, ,50.2, ,100, ,90, ,100, ,50.3, ,6.3, ,150.9, ,56.9, 
245,12/15/2021,349,0.06, ,0.01, ,313, ,6.6, ,56.3, ,33.5,Y,43.4,Y,100, ,30, ,69,Y,34.1,Y,2.5, ,61.0, ,55.5, 
245,12/16/2021,350,0.06, ,0.10, ,276, ,8.7, ,57.8, ,34.8, ,47.6, ,100, ,40, ,78, ,41.0, ,2.8, ,67.4, ,54.8, 
245,12/17/2021,351,0.08, ,0.01,H,318,R,7.9, ,68.4, ,40.2, ,53.1, ,100, ,16, ,57, ,38.4, ,3.0, ,71.8, ,55.8, 
245,12/18/2021,352,0.08, ,0, ,329,R,5.8, ,69.0, ,37.0, ,51.4, ,87, ,16, ,45, ,30.9, ,2.9, ,70.5, ,55.1, 
245,12/19/2021,353,0.07, ,0, ,318,R,6.9, ,67.4, ,38.6, ,50.0, ,92, ,24, ,56, ,35.1, ,2.2, ,52.3, ,54.7, 
245,12/20/2021,354,0.07, ,0, ,277, ,7.7, ,67.6, ,35.8, ,50.7, ,87, ,32, ,61, ,37.8, ,2.0, ,48.2, ,54.4, 
245,12/21/2021,355,0.05, ,0, ,176, ,7.2, ,69.9, ,45.5, ,54.5, ,69, ,19, ,50, ,36.2, ,1.7, ,39.7, ,55.2, 
245,12/22/2021,356,0.06, ,0, ,225, ,8.2, ,68.3, ,45.3, ,56.2, ,81, ,24, ,53, ,39.3, ,1.7, ,41.6, ,55.3, 
245,12/23/2021,357,0.00, ,1.20, ,31, ,13.2, ,58.3, ,49.9, ,53.6, ,100, ,78, ,94, ,51.9, ,2.4, ,56.6, ,56.0, 
245,12/24/2021,358,0.02, ,0.52, ,152, ,14.1, ,58.8, ,46.7, ,53.9, ,100, ,93, ,99, ,53.7, ,3.3, ,79.3, ,56.3, 
245,12/25/2021,359,0.01, ,0.16, ,112, ,11.8, ,54.1, ,44.7, ,49.4, ,100, ,83, ,98, ,48.9, ,2.9, ,70.5, ,56.2, 
245,12/26/2021,360,0.05, ,0.30, ,278, ,9.8, ,56.7, ,40.3, ,48.5, ,100, ,53, ,84, ,44.0, ,1.9, ,46.0, ,55.9, 
245,12/27/2021,361,0.02,R,0.30, ,150, ,9.9, ,53.7, ,38.4, ,46.7, ,100, ,62, ,92, ,44.4, ,1.3, ,31.8, ,54.8, 
245,12/28/2021,362,0.02,R,0.00, ,130, ,9.8, ,52.8, ,41.0, ,46.1, ,100, ,71, ,92, ,44.0, ,1.0,I,24.0,I,54.4, 
245,12/29/2021,363,0.02,R,0.52, ,159, ,10.9, ,54.2, ,39.5, ,48.4, ,100, ,69, ,94, ,46.8, ,1.0, ,24.6, ,54.0, 
245,12/30/2021,364,0.01,R,0.22, ,95, ,12.7, ,58.8, ,45.4, ,52.3, ,100, ,71, ,95, ,50.8, ,1.1, ,27.4, ,54.6, 
245,12/31/2021,365,0.05, ,0.00, ,247, ,11.8, ,60.7, ,44.3, ,51.4, ,100, ,72, ,92, ,49.0, ,2.5, ,58.9, ,54.8, 
