155,12/5/2021,339,--,N,0, ,82, ,10.9, ,53.7, ,44.2, ,48.2, ,100, ,82, ,95, ,46.7, ,1.5, ,36.3, ,--,S
155,12/6/2021,340,--,N,0.06, ,23, ,10.7, ,49.7, ,44.5, ,47.6, ,100, ,91, ,95, ,46.3, ,1.3, ,30.6, ,--,S
155,12/7/2021,341,--,N,0.02, ,99, ,11.1, ,55.1, ,46.8, ,49.0, ,100, ,79, ,94, ,47.3, ,2.1, ,49.4, ,--,S
155,12/8/2021,342,--,N,0.01, ,43, ,11.6, ,52.8, ,47.0, ,49.9, ,100, ,85, ,94, ,48.4, ,1.7, ,40.0, ,--,S
155,12/9/2021,343,--,N,0.09, ,137, ,10.2, ,56.7, ,40.4, ,50.2, ,99, ,55, ,82, ,45.1, ,2.5, ,59.2, ,--,S
155,12/10/2021,344,--,N,0, ,202, ,6.7, ,52.9, ,36.7, ,44.0, ,84, ,47, ,68, ,34.2, ,2.1, ,50.8, ,--,S
155,12/11/2021,345,--,N,0, ,177, ,7.7, ,55.5, ,35.6, ,46.3, ,94, ,47, ,72, ,37.8, ,1.3, ,31.6, ,--,S
155,12/12/2021,346,--,N,0.43, ,38, ,9.9, ,52.2, ,46.7, ,48.4, ,96, ,73, ,85, ,44.2, ,4.0, ,95.4, ,--,S
155,12/13/2021,347,--,N,2.77, ,28, ,10.9, ,50.4, ,43.2, ,48.3, ,97, ,88, ,95, ,46.8, ,5.8,Y,139.0,Y,--,S
155,12/14/2021,348,--,N,0.69, ,153, ,8.6, ,50.7, ,38.0, ,43.6, ,99, ,69, ,89, ,40.7, ,1.8, ,43.0, ,--,S
155,12/15/2021,349,--,N,0.16, ,97, ,8.4, ,51.1, ,37.9, ,45.2, ,95, ,65, ,82, ,39.9, ,4.5, ,107.5, ,--,S
155,12/16/2021,350,--,N,0.35, ,101, ,9.2, ,50.6, ,39.8, ,45.2, ,97, ,76, ,89, ,42.3, ,3.6, ,86.4, ,--,S
155,12/17/2021,351,--,N,0, ,169, ,8.0, ,49.5, ,35.9, ,40.6, ,100, ,74, ,93, ,38.8, ,1.7, ,41.7, ,--,S
155,12/18/2021,352,--,N,0, ,50, ,7.7, ,41.6,Y,31.5, ,37.6, ,100, ,99, ,100, ,37.7, ,1.7, ,40.8, ,--,S
155,12/19/2021,353,--,N,0, ,46, ,8.3, ,45.6, ,37.2, ,41.4, ,100, ,82, ,94, ,39.8, ,1.4, ,34.5, ,--,S
155,12/20/2021,354,--,N,0, ,130, ,7.9, ,43.5,Y,35.4, ,39.2, ,100, ,90, ,98, ,38.6, ,1.7, ,41.0, ,--,S
155,12/21/2021,355,--,N,0.02, ,109, ,8.3, ,47.5, ,36.1, ,41.3, ,100, ,76, ,94, ,39.8, ,1.9, ,44.7, ,--,S
155,12/22/2021,356,--,N,0.13,H,78, ,10.1, ,51.6, ,41.8, ,45.7, ,100, ,86, ,96, ,44.7, ,1.5, ,36.3, ,--,S
155,12/23/2021,357,--,N,0.09,H,46, ,13.1, ,56.4, ,49.9, ,52.6, ,100, ,89, ,96, ,51.7, ,2.6, ,62.8, ,--,S
155,12/24/2021,358,--,N,0.06, ,188, ,10.9, ,56.7, ,47.9, ,51.1, ,100, ,56, ,85, ,46.8, ,3.1, ,73.2, ,--,S
155,12/25/2021,359,--,N,0.05, ,39, ,9.8, ,49.8, ,42.2, ,47.4, ,96, ,79, ,87, ,43.9, ,3.8, ,91.8, ,--,S
155,12/26/2021,360,--,N,0.05, ,54, ,8.0, ,47.1, ,39.0, ,43.5, ,94, ,75, ,84, ,38.9, ,3.2, ,76.8, ,--,S
155,12/27/2021,361,--,N,0.05, ,134, ,8.5, ,52.8, ,38.0, ,45.2, ,97, ,57, ,83, ,40.4, ,2.6, ,63.6, ,--,S
155,12/28/2021,362,--,N,0.04, ,128, ,7.3, ,46.5, ,36.9, ,42.0, ,95, ,67, ,81, ,36.5, ,1.4, ,33.7, ,--,S
155,12/29/2021,363,--,N,0.05, ,21, ,8.5, ,44.2, ,40.3, ,41.9, ,99, ,76, ,95, ,40.4, ,4.0, ,96.9, ,--,S
155,12/30/2021,364,--,N,0.06, ,155, ,8.5, ,50.8, ,38.6, ,43.7, ,97, ,71, ,87, ,40.2, ,2.2, ,54.0, ,--,S
155,12/31/2021,365,--,N,0.05, ,189, ,7.9, ,50.9, ,37.8, ,43.0, ,100, ,61, ,84, ,38.4, ,2.4, ,58.1, ,--,S
