35,11/24/2021,328,0.08, ,0, ,303, ,2.5, ,57.3, ,19.1, ,40.8, ,56, ,13, ,29, ,10.8, ,4.3, ,104.2, ,45.6, 
35,11/25/2021,329,0.06, ,0, ,302, ,1.9, ,63.6, ,14.0, ,35.9, ,65, ,7, ,27, ,5.4, ,2.1, ,49.9, ,44.2, 
35,11/26/2021,330,0.06, ,0, ,244, ,2.2, ,68.1, ,19.1, ,39.0, ,57, ,6, ,27, ,7.6, ,1.7, ,40.1, ,43.6, 
35,11/27/2021,331,0.07, ,0, ,286, ,3.1, ,72.9, ,23.1, ,44.3, ,61, ,11, ,31, ,15.6, ,1.7, ,40.8, ,43.9, 
35,11/28/2021,332,0.07, ,0, ,287, ,3.7, ,72.4, ,25.0, ,44.6, ,71, ,12, ,37, ,19.8, ,1.6, ,37.5, ,44.5, 
35,11/29/2021,333,0.07, ,0, ,285, ,3.9, ,73.8, ,24.8, ,45.9, ,71, ,13, ,37, ,21.2, ,1.8, ,44.3, ,44.9, 
35,11/30/2021,334,0.07, ,0, ,281, ,4.6, ,76.0,Y,28.8, ,49.1, ,69, ,16, ,38, ,24.9, ,1.9, ,46.8, ,45.6, 
35,12/1/2021,335,0.07, ,0, ,285, ,3.8, ,73.9, ,26.8, ,47.3, ,71, ,14, ,35, ,20.8, ,1.6, ,39.5, ,46.0, 
35,12/2/2021,336,0.07,R,0, ,253, ,3.4, ,73.1, ,23.5, ,42.4, ,68, ,12, ,37, ,18.1, ,1.3, ,31.9, ,45.4, 
35,12/3/2021,337,0.07, ,0, ,277, ,3.3, ,72.3, ,26.6, ,44.4, ,62, ,11, ,33, ,17.2, ,1.4, ,33.7, ,45.1, 
35,12/4/2021,338,0.07, ,0, ,276, ,3.7, ,73.3, ,23.0, ,42.9, ,73, ,15, ,39, ,19.9, ,1.8, ,43.3, ,44.8, 
35,12/5/2021,339,0.09, ,0, ,275, ,3.0, ,72.0, ,30.2, ,52.9,Y,45, ,11, ,22,Y,15.0,Y,3.5, ,84.7, ,45.0, 
35,12/6/2021,340,0.05, ,0, ,181, ,4.0, ,63.3, ,27.4, ,45.7, ,63, ,20, ,38, ,21.5, ,1.6, ,38.7, ,45.8, 
35,12/7/2021,341,0.04, ,0, ,107, ,6.8,Y,59.5, ,32.4, ,49.0,Y,85, ,40, ,58,Y,34.7,Y,2.3, ,54.5, ,47.0, 
35,12/8/2021,342,0.06, ,0, ,254, ,5.8, ,60.3, ,24.1, ,40.3, ,94, ,41, ,68, ,30.8, ,1.8, ,44.1, ,46.5, 
35,12/9/2021,343,0.05, ,0, ,132, ,5.2, ,55.0, ,32.9, ,41.3, ,84, ,41, ,59, ,28.2, ,4.9, ,116.9, ,46.2, 
35,12/10/2021,344,0.05, ,0, ,272, ,2.7, ,51.3, ,12.9, ,29.8, ,88, ,19, ,48, ,12.4, ,2.3, ,54.1, ,44.7, 
35,12/11/2021,345,0.04, ,0, ,230, ,2.7, ,48.4, ,11.3, ,27.3, ,80, ,28, ,53, ,12.3, ,1.8, ,44.0, ,42.4, 
35,12/12/2021,346,0.05, ,0, ,253, ,2.8, ,49.1, ,12.1, ,29.5, ,84, ,26, ,50, ,13.5, ,1.8, ,43.3, ,41.2, 
35,12/13/2021,347,0.04, ,0.66, ,120, ,4.6, ,50.6, ,21.2, ,36.3, ,95, ,31, ,63, ,24.9, ,7.0,Y,169.1,Y,41.5, 
35,12/14/2021,348,0.03, ,1.36, ,100, ,5.7, ,42.1, ,29.3, ,37.4, ,97, ,40, ,75, ,30.2, ,7.7,Y,184.2,Y,41.9, 
35,12/15/2021,349,0.04, ,0, ,271, ,2.9, ,41.8, ,19.0, ,29.4, ,87, ,31, ,52, ,14.0, ,2.3, ,54.4, ,40.9, 
35,12/16/2021,350,0.04, ,0.06, ,260, ,4.6, ,47.9, ,17.6, ,30.7, ,94, ,55, ,79, ,25.0, ,2.8, ,67.3, ,39.9, 
35,12/17/2021,351,0.05, ,0, ,277, ,3.3, ,50.5, ,15.2, ,30.3, ,90, ,26, ,57, ,16.9, ,1.9, ,46.1, ,39.3, 
35,12/18/2021,352,0.05, ,0.00, ,272, ,3.1, ,51.4, ,14.0, ,30.3, ,90, ,19, ,54, ,15.6, ,1.4, ,33.1, ,38.7, 
35,12/19/2021,353,0.05, ,0, ,271, ,3.4, ,51.2, ,17.0, ,30.3, ,91, ,24, ,60, ,18.1, ,1.5, ,34.9, ,38.2, 
35,12/20/2021,354,0.04, ,0, ,250, ,3.5, ,46.6, ,14.6, ,28.8, ,92, ,33, ,65, ,18.4, ,1.4, ,33.8, ,37.9, 
35,12/21/2021,355,0.04, ,0, ,254, ,3.3, ,51.6, ,17.4, ,30.3, ,87, ,24, ,59, ,17.6, ,1.5, ,36.8, ,37.6, 
35,12/22/2021,356,0.04, ,0.02, ,208, ,4.1, ,49.6, ,18.7, ,33.9, ,93, ,32, ,62, ,22.2, ,1.9, ,44.6, ,37.4, 
35,12/23/2021,357,0, ,1.17, ,14, ,7.0,Y,39.6, ,30.1, ,35.8, ,99, ,92, ,98,Y,35.3,Y,1.5, ,35.4, ,37.5, 
35,12/24/2021,358,0.05, ,0.00, ,223, ,6.6,Y,53.4, ,28.3, ,38.0, ,99, ,53, ,85,Y,33.7,Y,2.1, ,50.0, ,38.6, 
35,12/25/2021,359,0.07, ,0, ,255, ,3.9, ,52.7, ,21.2, ,36.6, ,99, ,14, ,52, ,20.9, ,4.4, ,106.3, ,39.0, 
35,12/26/2021,360,0.04, ,0.29, ,206, ,4.1, ,40.9, ,20.8, ,31.5, ,99, ,45, ,68, ,22.2, ,2.8, ,67.9, ,39.0, 
35,12/27/2021,361,0.01, ,0.00, ,103, ,4.4, ,36.8, ,17.4, ,27.8, ,97, ,72, ,85, ,23.8, ,2.5, ,60.3, ,38.2, 
35,12/28/2021,362,0.03, ,0, ,207, ,4.3, ,41.4, ,18.7, ,27.9, ,98, ,56, ,83, ,23.4, ,1.7, ,41.7, ,37.7, 
35,12/29/2021,363,0.00, ,0.02, ,58, ,4.7, ,31.2,Y,18.1, ,26.7, ,99, ,89, ,97, ,25.8, ,1.8, ,42.0, ,37.4, 
35,12/30/2021,364,0.02, ,0.01, ,162, ,4.8, ,37.3, ,24.3, ,29.6, ,99, ,73, ,86, ,26.0, ,2.1, ,49.6, ,37.3, 
35,12/31/2021,365,0.05, ,0, ,274, ,4.3, ,42.8, ,23.8, ,33.7, ,90, ,37, ,66, ,23.6, ,4.3, ,102.5, ,37.6, 
