5,11/24/2021,328,0.08, ,0, ,314, ,8.1, ,61.8, ,36.5, ,48.3, ,100, ,33, ,70, ,39.0, ,3.7, ,88.7, ,57.6, 
5,11/25/2021,329,0.08, ,0, ,320,R,7.3, ,69.0, ,32.8, ,47.1, ,99, ,29, ,67, ,36.6, ,3.0, ,72.3, ,56.3, 
5,11/26/2021,330,0.07, ,0, ,295, ,7.4, ,66.6, ,32.6, ,46.4, ,94, ,38, ,68, ,36.6, ,3.0, ,72.2, ,55.6, 
5,11/27/2021,331,0.07, ,0, ,300, ,7.6, ,68.0, ,33.8, ,48.6, ,96, ,33, ,65, ,37.5, ,2.7, ,63.8, ,55.4, 
5,11/28/2021,332,0.08, ,0, ,300, ,7.6, ,72.4, ,33.9, ,50.4, ,94, ,28, ,61, ,37.4, ,2.4, ,57.3, ,55.5, 
5,11/29/2021,333,0.08, ,0, ,293, ,8.1, ,72.3, ,36.3, ,51.1, ,92, ,33, ,64, ,39.2, ,2.1, ,50.6, ,55.7, 
5,11/30/2021,334,0.08, ,0, ,287, ,8.3, ,72.8, ,36.8, ,51.9, ,94, ,31, ,63, ,39.7, ,2.4, ,57.0, ,55.8, 
5,12/1/2021,335,0.08, ,0, ,294, ,8.6, ,75.1,Y,38.6, ,53.6, ,92, ,30, ,61, ,40.5, ,2.6, ,61.7, ,56.0, 
5,12/2/2021,336,0.07, ,0, ,249, ,8.8, ,76.1,Y,38.2, ,53.0, ,93, ,31, ,64, ,41.3, ,2.5, ,59.4, ,56.0, 
5,12/3/2021,337,0.07, ,0, ,251, ,9.1, ,71.6, ,37.7, ,51.7, ,91, ,39, ,69, ,42.0, ,2.7, ,65.3, ,55.7, 
5,12/4/2021,338,0.02, ,0, ,112, ,10.4, ,55.6, ,37.4, ,45.8, ,100, ,89, ,99, ,45.5, ,2.6, ,62.1, ,55.1, 
5,12/5/2021,339,0, ,0.02, ,37, ,11.3, ,48.9, ,45.1, ,47.7, ,100, ,100, ,100, ,47.7, ,2.5, ,60.9, ,54.7, 
5,12/6/2021,340,0.01, ,0, ,68, ,10.4, ,50.1, ,42.4, ,46.2, ,100, ,88, ,98, ,45.7, ,2.8, ,67.9, ,54.8, 
5,12/7/2021,341,0.05, ,0, ,216, ,10.5, ,60.0, ,41.9, ,48.9, ,100, ,64, ,89, ,45.8, ,3.3, ,79.2, ,54.6, 
5,12/8/2021,342,0.05, ,0, ,245, ,9.7, ,64.0, ,35.9, ,47.2, ,100, ,55, ,87, ,43.6, ,2.6, ,63.1, ,54.7, 
5,12/9/2021,343,0.01, ,0.09, ,86, ,11.2, ,54.2, ,40.8, ,49.0, ,100, ,78, ,95, ,47.5, ,3.3, ,79.6, ,54.6, 
5,12/10/2021,344,0.05, ,0.00, ,251, ,8.7, ,57.8, ,35.3, ,45.2, ,100, ,52, ,85, ,40.9, ,2.6, ,62.0, ,53.9, 
5,12/11/2021,345,0.06, ,0, ,288, ,7.6, ,59.4, ,31.7, ,43.2, ,100, ,49, ,80, ,37.5, ,2.5, ,61.1, ,52.1, 
5,12/12/2021,346,0.07, ,0, ,284, ,7.0, ,64.7, ,30.9, ,46.9, ,100, ,30, ,64, ,35.5, ,2.9, ,69.0, ,51.5, 
5,12/13/2021,347,0.05, ,0, ,72, ,8.0, ,60.8, ,35.8, ,50.2, ,94, ,43, ,64, ,38.7, ,6.3,Y,150.5,Y,51.5, 
5,12/14/2021,348,0.01, ,1.02, ,38, ,10.1, ,60.2, ,38.1, ,47.5, ,100, ,54, ,91, ,44.9, ,5.7,Y,137.4,Y,52.3, 
5,12/15/2021,349,0.05, ,0.00, ,275, ,7.5, ,54.5, ,33.0, ,41.8, ,100, ,47, ,83, ,37.0, ,2.8, ,68.2, ,49.7, 
5,12/16/2021,350,0.04, ,0.03, ,162, ,9.3, ,58.8, ,38.6, ,47.1, ,100, ,50, ,85, ,42.7, ,5.8,Y,138.1,Y,49.6, 
5,12/17/2021,351,0.01, ,0, ,68, ,10.0, ,48.8, ,44.1, ,46.3, ,100, ,84, ,93, ,44.5, ,4.3, ,102.2, ,51.0, 
5,12/18/2021,352,0.05, ,0, ,260, ,8.8, ,54.6, ,34.4, ,46.0, ,100, ,61, ,83, ,41.3, ,2.9, ,70.1, ,51.5, 
5,12/19/2021,353,0.04, ,0.00, ,228, ,8.1, ,58.0, ,32.9, ,40.3, ,100, ,67, ,96, ,39.2, ,3.1, ,75.4, ,50.3, 
5,12/20/2021,354,0.00, ,0.01, ,53, ,7.8, ,40.3, ,35.6, ,38.3, ,100, ,100, ,100, ,38.3, ,3.0, ,73.0, ,49.4, 
5,12/21/2021,355,0.03, ,0, ,180, ,8.5, ,49.1, ,37.0, ,41.8, ,100, ,75, ,94, ,40.2, ,3.5, ,83.3, ,49.4, 
5,12/22/2021,356,0.01, ,0.26, ,90, ,9.9, ,54.2, ,37.7, ,45.6, ,100, ,74, ,95, ,44.3, ,3.9, ,93.7, ,49.5, 
5,12/23/2021,357,0.00, ,0.38, ,37, ,13.6,Y,58.8, ,48.1,Y,53.2, ,100, ,90, ,99,Y,52.8,Y,4.1, ,97.4, ,51.1, 
5,12/24/2021,358,0.06, ,0.05, ,251, ,12.3, ,65.1, ,46.7, ,54.3, ,100, ,56, ,85, ,50.0, ,4.9, ,116.4, ,53.0, 
5,12/25/2021,359,0.07, ,0.04, ,293, ,9.8, ,58.5, ,40.3, ,50.8, ,100, ,57, ,78, ,44.1, ,4.4, ,105.3, ,53.7, 
5,12/26/2021,360,0.06, ,0.00, ,283, ,7.9, ,55.8, ,36.9, ,45.4, ,100, ,51, ,77, ,38.6, ,3.5, ,84.6, ,52.6, 
5,12/27/2021,361,0.02, ,0.17, ,97, ,9.0, ,52.4, ,37.1, ,45.4, ,100, ,58, ,87, ,41.7, ,4.4, ,106.2, ,50.8, 
5,12/28/2021,362,0.03, ,0.02, ,136, ,8.5, ,48.1, ,40.8, ,44.7, ,100, ,66, ,84, ,40.3, ,3.2, ,77.4, ,50.6, 
5,12/29/2021,363,0.02, ,0.09, ,113, ,9.7, ,55.5, ,38.3, ,46.3, ,100, ,72, ,90, ,43.6, ,3.5, ,83.9, ,50.3, 
5,12/30/2021,364,0.03, ,0.00, ,173, ,10.7, ,54.1, ,42.4, ,47.2, ,100, ,84, ,96, ,46.3, ,3.7, ,88.0, ,51.1, 
5,12/31/2021,365,0.01, ,0, ,72, ,10.1, ,49.1, ,40.4, ,46.5, ,100, ,85, ,94, ,44.9, ,4.1, ,97.2, ,51.5, 
