218,11/24/2021,328,0.16, ,0, ,321, ,5.9, ,77.8, ,45.1, ,61.4, ,75, ,14, ,32, ,31.2, ,7.1, ,170.5, ,62.2, 
218,11/25/2021,329,0.19, ,0, ,328, ,3.6,Y,73.1, ,47.6, ,61.4, ,33, ,10, ,20,Y,19.5,Y,9.1,Y,219.6,Y,60.7, 
218,11/26/2021,330,0.12, ,0, ,327, ,5.5, ,78.7, ,38.7, ,57.0, ,63, ,13, ,35, ,29.6, ,5.2, ,125.8, ,59.9, 
218,11/27/2021,331,0.09, ,0, ,320, ,6.5, ,76.6, ,38.1, ,54.3, ,70, ,17, ,45, ,33.4, ,3.4, ,80.6, ,59.6, 
218,11/28/2021,332,0.09, ,0, ,313, ,6.9, ,78.9, ,39.6, ,56.0, ,72, ,17, ,45, ,35.0, ,3.6, ,87.0, ,59.4, 
218,11/29/2021,333,0.09, ,0, ,312, ,7.9, ,84.7, ,42.5, ,58.0, ,73, ,15, ,48, ,38.5, ,3.5, ,83.7, ,59.5, 
218,11/30/2021,334,0.09, ,0, ,310, ,8.5, ,82.3, ,41.8, ,58.8, ,73, ,19, ,50, ,40.5, ,3.6, ,86.9, ,59.7, 
218,12/1/2021,335,0.09,R,0, ,309, ,8.7, ,86.7, ,44.8, ,61.3, ,76, ,18, ,47, ,41.0, ,3.3, ,80.2, ,60.0, 
218,12/2/2021,336,0.09, ,0, ,302, ,8.6, ,79.8, ,44.6, ,59.6, ,74, ,22, ,49, ,40.6, ,3.5, ,84.1, ,60.1, 
218,12/3/2021,337,0.09, ,0, ,280, ,8.6, ,76.8, ,45.7, ,58.4, ,77, ,22, ,52, ,40.6, ,3.3, ,78.0, ,60.1, 
218,12/4/2021,338,0.09, ,0, ,294, ,9.5, ,77.8, ,44.3, ,58.3, ,79, ,24, ,57, ,43.3, ,3.3, ,80.3, ,60.0, 
218,12/5/2021,339,0.10,R,0, ,304, ,8.2, ,91.5,Y,44.9, ,63.6, ,68, ,16, ,41, ,39.3, ,3.8, ,91.3, ,60.0, 
218,12/6/2021,340,0.10, ,0, ,290, ,8.2, ,75.3, ,44.9, ,57.6, ,69, ,22, ,51, ,39.5, ,4.0, ,96.5, ,59.9, 
218,12/7/2021,341,0.02, ,0, ,56, ,11.0, ,65.8, ,47.9, ,56.1, ,87, ,58, ,72, ,47.0, ,2.9, ,68.7, ,59.6, 
218,12/8/2021,342,0.08, ,0, ,273, ,10.1, ,74.1, ,46.2, ,57.1, ,88, ,32, ,64, ,44.9, ,4.2, ,101.2, ,59.5, 
218,12/9/2021,343,0.05, ,0, ,84, ,10.0, ,68.4, ,43.7, ,57.1, ,86, ,44, ,63, ,44.7, ,5.3, ,127.2, ,59.3, 
218,12/10/2021,344,0.06,R,0, ,185, ,8.1, ,66.5, ,40.6, ,54.1, ,82, ,31, ,56, ,38.9, ,4.3, ,103.4, ,58.7, 
218,12/11/2021,345,0.07, ,0, ,299, ,5.5, ,66.9, ,34.7, ,47.6, ,77, ,15, ,49, ,29.2, ,3.3, ,78.7, ,57.7, 
218,12/12/2021,346,0.07, ,0, ,299, ,5.3, ,69.2, ,32.0, ,46.8, ,79, ,17, ,49, ,28.5, ,3.3, ,78.0, ,56.7, 
218,12/13/2021,347,0.06, ,0, ,234, ,7.2, ,62.1, ,33.3, ,47.4, ,84, ,37, ,64, ,36.0, ,3.3, ,78.1, ,56.0, 
218,12/14/2021,348,0.10, ,0.02, ,126, ,8.6, ,70.7, ,40.2, ,54.0, ,83, ,39, ,61, ,40.7, ,12.4,R,298.0,R,56.0, 
218,12/15/2021,349,0.07, ,0, ,285, ,6.2, ,60.7, ,36.4, ,47.8, ,80, ,30, ,54, ,32.3, ,4.0, ,96.0, ,55.2, 
218,12/16/2021,350,0.07, ,0, ,290, ,6.5, ,63.7, ,32.2, ,46.2, ,86, ,32, ,61, ,33.4, ,3.5, ,84.8, ,54.7, 
218,12/17/2021,351,0.11, ,0, ,296, ,6.1, ,68.0, ,37.3, ,52.1, ,83, ,24, ,46, ,32.1, ,5.9, ,141.8, ,54.6, 
218,12/18/2021,352,0.09,R,0, ,301, ,4.9, ,66.9, ,36.1, ,51.4, ,74, ,18, ,38, ,26.6, ,4.0, ,95.8, ,54.4, 
218,12/19/2021,353,0.07, ,0, ,296, ,5.0, ,68.6, ,31.1, ,46.5, ,84, ,16, ,47, ,27.3, ,3.5, ,84.5, ,53.9, 
218,12/20/2021,354,0.07, ,0, ,274, ,6.3, ,72.1, ,30.9, ,49.0, ,78, ,17, ,53, ,32.8, ,3.0, ,72.4, ,53.3, 
218,12/21/2021,355,0.05,R,0, ,0, ,7.4, ,63.3, ,45.7, ,51.0, ,69, ,26, ,58, ,36.8, ,2.9, ,70.6, ,54.5, 
218,12/22/2021,356,0.07, ,0, ,216, ,6.7, ,68.9, ,42.6, ,55.0, ,69, ,22, ,46, ,34.4, ,2.9, ,70.1, ,54.4, 
218,12/23/2021,357,0.06, ,0.01, ,166, ,8.3, ,67.7, ,47.1, ,58.6, ,75, ,28, ,49, ,39.8, ,3.5, ,84.5, ,55.3, 
218,12/24/2021,358,0.10, ,0.04, ,221, ,10.2, ,68.8, ,45.9, ,59.4, ,77, ,33, ,59, ,45.1, ,8.7,Y,209.8,Y,56.4, 
218,12/25/2021,359,0.07,R,0, ,218, ,8.0, ,62.5, ,39.5, ,52.3, ,78, ,43, ,60, ,38.8, ,4.1, ,98.5, ,56.0, 
218,12/26/2021,360,0.11, ,0, ,294, ,6.4, ,66.3, ,43.9, ,57.4, ,59, ,25, ,40, ,33.1, ,5.9, ,140.6, ,56.0, 
218,12/27/2021,361,0.07, ,0, ,157, ,6.3, ,61.4, ,41.1, ,51.5, ,65, ,32, ,49, ,32.8, ,5.7, ,135.7, ,55.3, 
218,12/28/2021,362,0.09, ,0, ,255, ,6.3, ,63.0, ,42.1, ,53.2, ,64, ,30, ,45, ,32.6, ,5.7, ,135.9, ,55.1, 
218,12/29/2021,363,0.07, ,0, ,279, ,6.9, ,61.3, ,33.3, ,48.6, ,74, ,42, ,59, ,35.1, ,3.2, ,75.7, ,54.7, 
218,12/30/2021,364,0.04, ,0, ,156, ,8.4, ,61.4, ,40.7, ,50.5, ,76, ,52, ,67, ,39.9, ,3.6, ,85.2, ,54.8, 
218,12/31/2021,365,0.07, ,0, ,245, ,9.1, ,67.7, ,45.4, ,55.5, ,75, ,42, ,61, ,42.2, ,4.7, ,113.0, ,55.4, 
